79452d8ac528c7efb33440318771ea9d496a688c,DELETE,regular-file,k8s-on-ppc64le/resources/flannel.tar.gz,132,
6f24c5628116e534c6d55e2ecb253052316844d4,DELETE,regular-file,k8s-on-ppc64le/resources/kubernetes-master-v1.3.8-ppc64le.tar.gz,133,
df898170a8cf8dc2162d25ebea0754d8091a131f,DELETE,regular-file,k8s-on-ppc64le/resources/kubernetes-worker-v1.3.8-ppc64le.tar.gz,133,
